# RandomSeed is not predefined. Generated seed value:  5305934378595276004
# VNS started at: 2023-09-22 22:33:57.557315
# Execution parameters: {'algorithm': 'vns', 'optimization_type': 'maximization', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/trivial/max_ones_problem/outputs/dimension_77.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/trivial/max_ones_problem/inputs/dimension_77.txt', 'inputFormat': 'txt', 'maxNumberEvaluations': 5000, 'maxTimeForExecutionSeconds': 0, 'randomSeed': 0, 'evaluationCacheIsUsed': True, 'calculationSolutionDistanceCacheIsUsed': True, 'keepAllSolutionCodes': True, 'kMin': 1, 'kMax': 3, 'maxLocalOptima': 5, 'localSearchType': 'local_search_best_improvement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	
42	3036	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
43	3037	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
44	3038	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
45	3039	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
46	3040	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
47	3041	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
48	3042	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
49	3043	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
50	3044	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
51	3045	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
52	3046	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
53	3047	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
54	3048	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
55	3049	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
56	3050	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
57	3051	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
58	3052	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
59	3053	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
60	3054	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
61	3055	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
62	3056	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
63	3057	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
64	3058	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
65	3059	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
66	3060	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
67	3061	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
68	3062	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
69	3063	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
70	3064	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
71	3065	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
72	3066	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
73	3067	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
74	3068	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
75	3069	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
76	3070	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
77	3071	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
78	3072	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
79	3073	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
80	3074	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
81	3075	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
82	3076	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
83	3077	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
84	3078	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
85	3079	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
86	3080	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
87	3081	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
88	3082	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
89	3083	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
90	3084	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
91	3085	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
92	3086	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
93	3087	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
94	3088	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
95	3089	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
96	3090	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
97	3091	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
98	3092	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
99	3093	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
100	3094	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
101	3095	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
102	3096	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
103	3097	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
104	3098	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
105	3099	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
106	3100	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
107	3101	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
108	3102	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
109	3103	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
110	3104	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
111	3105	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
112	3106	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
113	3107	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
114	3108	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
115	3109	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
116	3110	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
117	3111	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
118	3112	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
119	3113	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
120	3114	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
121	3115	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
122	3116	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
123	3117	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
124	3118	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
125	3119	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
126	3120	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
127	3121	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
128	3122	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
129	3123	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
130	3124	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
131	3125	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
132	3126	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
133	3127	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
134	3128	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
135	3129	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
136	3130	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
137	3131	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
138	3132	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
139	3133	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
140	3134	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
141	3135	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
142	3136	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
143	3137	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
144	3138	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
145	3139	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
146	3140	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
147	3141	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
148	3142	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
149	3143	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
150	3144	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
151	3145	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
152	3146	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
153	3147	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
154	3148	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
155	3149	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
156	3150	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
157	3151	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
158	3152	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
159	3153	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
160	3154	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
161	3155	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
162	3156	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
163	3157	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
164	3158	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
165	3159	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
166	3160	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
167	3161	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
168	3162	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
169	3163	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
170	3164	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
171	3165	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
172	3166	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
173	3167	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
174	3168	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
175	3169	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
176	3170	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
177	3171	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
178	3172	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
179	3173	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
180	3174	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
181	3175	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
182	3176	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
183	3177	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
184	3178	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
185	3179	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
186	3180	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
187	3181	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
188	3182	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
189	3183	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
190	3184	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
191	3185	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
192	3186	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
193	3187	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
194	3188	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
195	3189	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
196	3190	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
197	3191	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
198	3192	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
199	3193	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
200	3194	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
201	3195	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
202	3196	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
203	3197	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
204	3198	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
205	3199	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
206	3200	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
207	3201	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
208	3202	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
209	3203	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
210	3204	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
211	3205	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
212	3206	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
213	3207	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
214	3208	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
215	3209	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
216	3210	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
217	3211	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
218	3212	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
219	3213	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
220	3214	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
221	3215	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
222	3216	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
223	3217	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
224	3218	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
225	3219	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
226	3220	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
227	3221	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
228	3222	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
229	3223	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
230	3224	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
231	3225	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
232	3226	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
233	3227	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
234	3228	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
235	3229	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
236	3230	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
237	3231	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
238	3232	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
239	3233	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
240	3234	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
241	3235	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
242	3236	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
243	3237	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
244	3238	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
245	3239	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
246	3240	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
247	3241	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
248	3242	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
249	3243	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
250	3244	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
251	3245	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
252	3246	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
253	3247	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
254	3248	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
255	3249	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
256	3250	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
257	3251	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
258	3252	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
259	3253	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
260	3254	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
261	3255	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
262	3256	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
263	3257	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
264	3258	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
265	3259	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
266	3260	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
267	3261	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
268	3262	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
269	3263	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
270	3264	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
271	3265	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
272	3266	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
273	3267	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
274	3268	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
275	3269	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
276	3270	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
277	3271	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
278	3272	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
279	3273	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
280	3274	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
281	3275	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
282	3276	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
283	3277	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
284	3278	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
285	3279	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
286	3280	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
287	3281	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
288	3282	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
289	3283	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
290	3284	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
291	3285	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
292	3286	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
293	3287	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
294	3288	a_i	11111111111111111111111111111111111111111111111111111111111111111111111111111111	80	80	True	
