# RandomSeed is not predefined. Generated seed value:  5299651416343064833
# VNS started at: 2023-09-24 22:39:07.027334
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'optimization_type': 'maximization', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/trivial/max_ones_problem/outputs/dimension_77.csv', 'outputFileNameAppendTimeStamp': False, 'outputFields': 'iteration, evaluation, best_solution.fitness_value, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_evaluation', 'inputFilePath': 'opt/single_objective/trivial/max_ones_problem/inputs/dimension_77.txt', 'inputFormat': 'txt', 'maxNumberEvaluations': 1000, 'maxTimeForExecutionSeconds': 0, 'randomSeed': 0, 'evaluationCacheIsUsed': False, 'calculationSolutionDistanceCacheIsUsed': False, 'keepAllSolutionCodes': False, 'kMin': 1, 'kMax': 3, 'maxLocalOptima': 7, 'localSearchType': 'local_search_best_improvement', 'solutionType': 'BitArray'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	
1	22	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	23	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	24	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	25	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	26	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	27	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	28	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	29	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	30	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	31	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	32	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	33	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	34	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	35	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	36	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	37	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	38	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	39	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	40	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	41	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	42	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	43	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	44	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	45	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	46	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	47	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	48	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	49	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	50	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	51	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	52	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	53	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	54	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	55	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	56	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	57	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	58	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	59	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	60	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	61	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	62	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	63	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	64	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	65	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	66	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	67	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	68	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	69	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	70	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	71	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	72	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	73	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	74	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	75	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	76	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	77	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	78	a_e	10111100100110100001010001100100011000011101001100000110100101011100000011101	34	34	True	
1	79	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	80	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	81	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	82	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	83	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	84	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	85	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	86	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	87	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	88	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	89	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	90	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	91	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	92	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	93	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	94	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	95	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	96	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	97	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	98	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	99	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	100	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	101	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	102	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	103	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	104	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	105	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	106	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	107	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	108	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	109	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	110	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	111	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	112	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	113	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	114	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	115	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	116	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	117	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	118	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	119	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	120	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	121	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	122	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	123	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	124	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	125	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	126	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	127	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	128	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	129	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	130	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	131	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	132	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	133	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	134	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	135	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	136	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	137	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	138	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	139	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	140	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	141	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	142	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	143	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	144	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	145	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	146	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	147	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	148	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	149	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	150	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	151	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	152	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	153	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	154	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	155	a_e	11111100100110100001010001100100011001011101001100000110100101011100000011101000	36	36	True	
1	156	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	157	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	158	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	159	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	160	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	161	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	162	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	163	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	164	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	165	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	166	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	167	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	168	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	169	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	170	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	171	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	172	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	173	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	174	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	175	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	176	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	177	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	178	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	179	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	180	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	181	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	182	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	183	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	184	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	185	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	186	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	187	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	188	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	189	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	190	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	191	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	192	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	193	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	194	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	195	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	196	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	197	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	198	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	199	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	200	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	201	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	202	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	203	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	204	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	205	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	206	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	207	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	208	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	209	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	210	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	211	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	212	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	213	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	214	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	215	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	216	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	217	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	218	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	219	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	220	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	221	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	222	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	223	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	224	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	225	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	226	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	227	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	228	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	229	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	230	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	231	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	232	a_e	11111110100110100001010001100100011001011101001100000110100101011100000011101000	37	37	True	
1	233	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	234	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	235	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	236	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	237	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	238	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	239	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	240	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	241	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	242	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	243	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	244	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	245	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	246	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	247	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	248	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	249	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	250	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	251	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	252	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	253	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	254	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	255	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	256	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	257	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	258	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	259	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	260	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	261	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	262	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	263	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	264	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	265	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	266	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	267	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	268	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	269	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	270	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	271	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	272	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	273	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	274	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	275	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	276	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	277	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	278	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	279	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	280	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	281	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	282	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	283	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	284	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	285	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	286	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	287	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	288	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	289	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	290	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	291	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	292	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	293	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	294	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	295	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	296	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	297	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	298	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	299	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	300	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	301	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	302	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
1	303	a_e	11111111100110100001010001100100011001011101001100000110100101011100000011101000	38	38	True	
