# RandomSeed is not predefined. Generated seed value:  4439493228625465290
# VNS started at: 2023-09-22 21:57:15.913019
# Execution parameters: {'algorithm': 'vns', 'optimization_type': 'maximization', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/trivial/max_ones_problem/outputs/dimension_77.csv', 'outputFileNameAppendTimeStamp': False, 'outputFields': 'iteration, evaluation', 'outputMoments': 'after_algorithm, after_evaluation', 'inputFilePath': 'opt/single_objective/trivial/max_ones_problem/inputs/dimension_77.txt', 'inputFormat': 'txt', 'maxNumberIterations': 20, 'maxTimeForExecutionSeconds': 0, 'randomSeed': 0, 'evaluationCacheIsUsed': False, 'calculationSolutionDistanceCacheIsUsed': False, 'keepAllSolutionCodes': False, 'kMin': 1, 'kMax': 3, 'maxLocalOptima': 7, 'localSearchType': 'local_search_best_improvement', 'solutionType': 'BitArray'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	
1	47	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	48	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	49	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	50	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	51	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	52	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	53	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	54	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	55	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	56	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	57	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	58	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	59	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	60	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	61	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	62	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	63	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	64	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	65	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	66	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	67	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	68	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	69	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	70	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	71	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	72	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	73	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	74	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	75	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	76	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	77	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	78	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	79	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	80	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	81	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	82	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	83	a_e	10001010110111101010111000101000111001001111111100001001110001110011011011011	43	43	True	
1	84	a_e	11001010110111101010111100101000111001001111111100001001110001110011011011011000	45	45	True	
1	85	a_e	11001010110111101010111100101000111001001111111100001001110001110011011011011000	45	45	True	
1	86	a_e	11001010110111101010111100101000111001001111111100001001110001110011011011011000	45	45	True	
1	86	a_a	11001010110111101010111100101000111001001111111100001001110001110011011011011000	45	45	True	
